asset_id,name,priority,scope,source_path,size_px,background,existing_art,status,brief,creator_or_source,usage_rights,notes
character-future-t05-weapons-sword,Tier 5 sword,P3,Proposed equipment system,asset-inbox/character/future/t05/weapons/sword.png,1024x1024,Transparent,,Not started,Base design pending; no rarity effects. Higher tier changes materials and craftsmanship.,,,
character-future-t05-weapons-axe,Tier 5 axe,P3,Proposed equipment system,asset-inbox/character/future/t05/weapons/axe.png,1024x1024,Transparent,,Not started,Base design pending; no rarity effects. Higher tier changes materials and craftsmanship.,,,
character-future-t05-weapons-mace,Tier 5 mace,P3,Proposed equipment system,asset-inbox/character/future/t05/weapons/mace.png,1024x1024,Transparent,,Not started,Base design pending; no rarity effects. Higher tier changes materials and craftsmanship.,,,
character-future-t05-weapons-dagger,Tier 5 dagger,P3,Proposed equipment system,asset-inbox/character/future/t05/weapons/dagger.png,1024x1024,Transparent,,Not started,Base design pending; no rarity effects. Higher tier changes materials and craftsmanship.,,,
character-future-t05-weapons-bow,Tier 5 bow,P3,Proposed equipment system,asset-inbox/character/future/t05/weapons/bow.png,1024x1024,Transparent,,Not started,Base design pending; no rarity effects. Higher tier changes materials and craftsmanship.,,,
character-future-t05-weapons-staff,Tier 5 staff,P3,Proposed equipment system,asset-inbox/character/future/t05/weapons/staff.png,1024x1024,Transparent,,Not started,Base design pending; no rarity effects. Higher tier changes materials and craftsmanship.,,,
character-future-t05-offhand-shield,Tier 5 shield,P3,Proposed equipment system,asset-inbox/character/future/t05/offhand/shield.png,1024x1024,Transparent,,Not started,Base design pending; no rarity effects. Higher tier changes materials and craftsmanship.,,,
character-future-t05-offhand-parrying-blade,Tier 5 parrying-blade,P3,Proposed equipment system,asset-inbox/character/future/t05/offhand/parrying-blade.png,1024x1024,Transparent,,Not started,Base design pending; no rarity effects. Higher tier changes materials and craftsmanship.,,,
character-future-t05-offhand-focus,Tier 5 focus,P3,Proposed equipment system,asset-inbox/character/future/t05/offhand/focus.png,1024x1024,Transparent,,Not started,Base design pending; no rarity effects. Higher tier changes materials and craftsmanship.,,,
character-future-t05-armor-light-helm,Tier 5 light helm,P3,Proposed equipment system,asset-inbox/character/future/t05/armor/light-helm.png,1024x1024,Transparent,,Not started,Cohesive armor family; isolated equipment with consistent orientation.,,,
character-future-t05-armor-light-chest,Tier 5 light chest,P3,Proposed equipment system,asset-inbox/character/future/t05/armor/light-chest.png,1024x1024,Transparent,,Not started,Cohesive armor family; isolated equipment with consistent orientation.,,,
character-future-t05-armor-light-gloves,Tier 5 light gloves,P3,Proposed equipment system,asset-inbox/character/future/t05/armor/light-gloves.png,1024x1024,Transparent,,Not started,Cohesive armor family; isolated equipment with consistent orientation.,,,
character-future-t05-armor-light-greaves,Tier 5 light greaves,P3,Proposed equipment system,asset-inbox/character/future/t05/armor/light-greaves.png,1024x1024,Transparent,,Not started,Cohesive armor family; isolated equipment with consistent orientation.,,,
character-future-t05-armor-light-boots,Tier 5 light boots,P3,Proposed equipment system,asset-inbox/character/future/t05/armor/light-boots.png,1024x1024,Transparent,,Not started,Cohesive armor family; isolated equipment with consistent orientation.,,,
character-future-t05-armor-medium-helm,Tier 5 medium helm,P3,Proposed equipment system,asset-inbox/character/future/t05/armor/medium-helm.png,1024x1024,Transparent,,Not started,Cohesive armor family; isolated equipment with consistent orientation.,,,
character-future-t05-armor-medium-chest,Tier 5 medium chest,P3,Proposed equipment system,asset-inbox/character/future/t05/armor/medium-chest.png,1024x1024,Transparent,,Not started,Cohesive armor family; isolated equipment with consistent orientation.,,,
character-future-t05-armor-medium-gloves,Tier 5 medium gloves,P3,Proposed equipment system,asset-inbox/character/future/t05/armor/medium-gloves.png,1024x1024,Transparent,,Not started,Cohesive armor family; isolated equipment with consistent orientation.,,,
character-future-t05-armor-medium-greaves,Tier 5 medium greaves,P3,Proposed equipment system,asset-inbox/character/future/t05/armor/medium-greaves.png,1024x1024,Transparent,,Not started,Cohesive armor family; isolated equipment with consistent orientation.,,,
character-future-t05-armor-medium-boots,Tier 5 medium boots,P3,Proposed equipment system,asset-inbox/character/future/t05/armor/medium-boots.png,1024x1024,Transparent,,Not started,Cohesive armor family; isolated equipment with consistent orientation.,,,
character-future-t05-armor-heavy-helm,Tier 5 heavy helm,P3,Proposed equipment system,asset-inbox/character/future/t05/armor/heavy-helm.png,1024x1024,Transparent,,Not started,Cohesive armor family; isolated equipment with consistent orientation.,,,
character-future-t05-armor-heavy-chest,Tier 5 heavy chest,P3,Proposed equipment system,asset-inbox/character/future/t05/armor/heavy-chest.png,1024x1024,Transparent,,Not started,Cohesive armor family; isolated equipment with consistent orientation.,,,
character-future-t05-armor-heavy-gloves,Tier 5 heavy gloves,P3,Proposed equipment system,asset-inbox/character/future/t05/armor/heavy-gloves.png,1024x1024,Transparent,,Not started,Cohesive armor family; isolated equipment with consistent orientation.,,,
character-future-t05-armor-heavy-greaves,Tier 5 heavy greaves,P3,Proposed equipment system,asset-inbox/character/future/t05/armor/heavy-greaves.png,1024x1024,Transparent,,Not started,Cohesive armor family; isolated equipment with consistent orientation.,,,
character-future-t05-armor-heavy-boots,Tier 5 heavy boots,P3,Proposed equipment system,asset-inbox/character/future/t05/armor/heavy-boots.png,1024x1024,Transparent,,Not started,Cohesive armor family; isolated equipment with consistent orientation.,,,
character-future-t05-accessories-ring,Tier 5 ring,P3,Proposed equipment system,asset-inbox/character/future/t05/accessories/ring.png,1024x1024,Transparent,,Not started,Concept for one accessory slot; exact item names and bonuses not finalized.,,,
character-future-t05-accessories-amulet,Tier 5 amulet,P3,Proposed equipment system,asset-inbox/character/future/t05/accessories/amulet.png,1024x1024,Transparent,,Not started,Concept for one accessory slot; exact item names and bonuses not finalized.,,,
character-future-t05-accessories-charm,Tier 5 charm,P3,Proposed equipment system,asset-inbox/character/future/t05/accessories/charm.png,1024x1024,Transparent,,Not started,Concept for one accessory slot; exact item names and bonuses not finalized.,,,
character-sets-thornwarden-helm,Thornwarden helm,P3,Proposed armor set,asset-inbox/character/sets/thornwarden/helm.png,1024x1024,Transparent,,Not started,"Bark textures, green cloth and thorn details; survival. Set effects and stats are not baked into art.",,,
character-sets-thornwarden-chest,Thornwarden chest,P3,Proposed armor set,asset-inbox/character/sets/thornwarden/chest.png,1024x1024,Transparent,,Not started,"Bark textures, green cloth and thorn details; survival. Set effects and stats are not baked into art.",,,
character-sets-thornwarden-gloves,Thornwarden gloves,P3,Proposed armor set,asset-inbox/character/sets/thornwarden/gloves.png,1024x1024,Transparent,,Not started,"Bark textures, green cloth and thorn details; survival. Set effects and stats are not baked into art.",,,
character-sets-thornwarden-greaves,Thornwarden greaves,P3,Proposed armor set,asset-inbox/character/sets/thornwarden/greaves.png,1024x1024,Transparent,,Not started,"Bark textures, green cloth and thorn details; survival. Set effects and stats are not baked into art.",,,
character-sets-thornwarden-boots,Thornwarden boots,P3,Proposed armor set,asset-inbox/character/sets/thornwarden/boots.png,1024x1024,Transparent,,Not started,"Bark textures, green cloth and thorn details; survival. Set effects and stats are not baked into art.",,,
character-sets-gravekeeper-helm,Gravekeeper helm,P3,Proposed armor set,asset-inbox/character/sets/gravekeeper/helm.png,1024x1024,Transparent,,Not started,"Ancient iron, faded funerary cloth and bone motifs; endurance. Set effects and stats are not baked into art.",,,
character-sets-gravekeeper-chest,Gravekeeper chest,P3,Proposed armor set,asset-inbox/character/sets/gravekeeper/chest.png,1024x1024,Transparent,,Not started,"Ancient iron, faded funerary cloth and bone motifs; endurance. Set effects and stats are not baked into art.",,,
character-sets-gravekeeper-gloves,Gravekeeper gloves,P3,Proposed armor set,asset-inbox/character/sets/gravekeeper/gloves.png,1024x1024,Transparent,,Not started,"Ancient iron, faded funerary cloth and bone motifs; endurance. Set effects and stats are not baked into art.",,,
character-sets-gravekeeper-greaves,Gravekeeper greaves,P3,Proposed armor set,asset-inbox/character/sets/gravekeeper/greaves.png,1024x1024,Transparent,,Not started,"Ancient iron, faded funerary cloth and bone motifs; endurance. Set effects and stats are not baked into art.",,,
character-sets-gravekeeper-boots,Gravekeeper boots,P3,Proposed armor set,asset-inbox/character/sets/gravekeeper/boots.png,1024x1024,Transparent,,Not started,"Ancient iron, faded funerary cloth and bone motifs; endurance. Set effects and stats are not baked into art.",,,
character-sets-emberwatch-helm,Emberwatch helm,P3,Proposed armor set,asset-inbox/character/sets/emberwatch/helm.png,1024x1024,Transparent,,Not started,Blackened steel and restrained ember accents; offense. Set effects and stats are not baked into art.,,,
character-sets-emberwatch-chest,Emberwatch chest,P3,Proposed armor set,asset-inbox/character/sets/emberwatch/chest.png,1024x1024,Transparent,,Not started,Blackened steel and restrained ember accents; offense. Set effects and stats are not baked into art.,,,
character-sets-emberwatch-gloves,Emberwatch gloves,P3,Proposed armor set,asset-inbox/character/sets/emberwatch/gloves.png,1024x1024,Transparent,,Not started,Blackened steel and restrained ember accents; offense. Set effects and stats are not baked into art.,,,
character-sets-emberwatch-greaves,Emberwatch greaves,P3,Proposed armor set,asset-inbox/character/sets/emberwatch/greaves.png,1024x1024,Transparent,,Not started,Blackened steel and restrained ember accents; offense. Set effects and stats are not baked into art.,,,
character-sets-emberwatch-boots,Emberwatch boots,P3,Proposed armor set,asset-inbox/character/sets/emberwatch/boots.png,1024x1024,Transparent,,Not started,Blackened steel and restrained ember accents; offense. Set effects and stats are not baked into art.,,,
character-sets-pathfinder-helm,Pathfinder helm,P3,Proposed armor set,asset-inbox/character/sets/pathfinder/helm.png,1024x1024,Transparent,,Not started,"Supple leather, practical buckles and forest cloth; evasion. Set effects and stats are not baked into art.",,,
character-sets-pathfinder-chest,Pathfinder chest,P3,Proposed armor set,asset-inbox/character/sets/pathfinder/chest.png,1024x1024,Transparent,,Not started,"Supple leather, practical buckles and forest cloth; evasion. Set effects and stats are not baked into art.",,,
character-sets-pathfinder-gloves,Pathfinder gloves,P3,Proposed armor set,asset-inbox/character/sets/pathfinder/gloves.png,1024x1024,Transparent,,Not started,"Supple leather, practical buckles and forest cloth; evasion. Set effects and stats are not baked into art.",,,
character-sets-pathfinder-greaves,Pathfinder greaves,P3,Proposed armor set,asset-inbox/character/sets/pathfinder/greaves.png,1024x1024,Transparent,,Not started,"Supple leather, practical buckles and forest cloth; evasion. Set effects and stats are not baked into art.",,,
character-sets-pathfinder-boots,Pathfinder boots,P3,Proposed armor set,asset-inbox/character/sets/pathfinder/boots.png,1024x1024,Transparent,,Not started,"Supple leather, practical buckles and forest cloth; evasion. Set effects and stats are not baked into art.",,,
character-sets-oathmarshal-helm,Oathmarshal helm,P3,Proposed armor set,asset-inbox/character/sets/oathmarshal/helm.png,1024x1024,Transparent,,Not started,"Disciplined plate, gold trim and heraldic details; leadership. Set effects and stats are not baked into art.",,,
character-sets-oathmarshal-chest,Oathmarshal chest,P3,Proposed armor set,asset-inbox/character/sets/oathmarshal/chest.png,1024x1024,Transparent,,Not started,"Disciplined plate, gold trim and heraldic details; leadership. Set effects and stats are not baked into art.",,,
character-sets-oathmarshal-gloves,Oathmarshal gloves,P3,Proposed armor set,asset-inbox/character/sets/oathmarshal/gloves.png,1024x1024,Transparent,,Not started,"Disciplined plate, gold trim and heraldic details; leadership. Set effects and stats are not baked into art.",,,
character-sets-oathmarshal-greaves,Oathmarshal greaves,P3,Proposed armor set,asset-inbox/character/sets/oathmarshal/greaves.png,1024x1024,Transparent,,Not started,"Disciplined plate, gold trim and heraldic details; leadership. Set effects and stats are not baked into art.",,,
character-sets-oathmarshal-boots,Oathmarshal boots,P3,Proposed armor set,asset-inbox/character/sets/oathmarshal/boots.png,1024x1024,Transparent,,Not started,"Disciplined plate, gold trim and heraldic details; leadership. Set effects and stats are not baked into art.",,,
avatars-commander-01,Commander avatar 01,Optional,Proposed presentation,asset-inbox/avatars/commander-01.png,1024x1024,Full image,,Not started,Varied adult fantasy commanders with diverse appearances; centered face; neutral background.,,,
avatars-commander-02,Commander avatar 02,Optional,Proposed presentation,asset-inbox/avatars/commander-02.png,1024x1024,Full image,,Not started,Varied adult fantasy commanders with diverse appearances; centered face; neutral background.,,,
avatars-commander-03,Commander avatar 03,Optional,Proposed presentation,asset-inbox/avatars/commander-03.png,1024x1024,Full image,,Not started,Varied adult fantasy commanders with diverse appearances; centered face; neutral background.,,,
avatars-commander-04,Commander avatar 04,Optional,Proposed presentation,asset-inbox/avatars/commander-04.png,1024x1024,Full image,,Not started,Varied adult fantasy commanders with diverse appearances; centered face; neutral background.,,,
avatars-commander-05,Commander avatar 05,Optional,Proposed presentation,asset-inbox/avatars/commander-05.png,1024x1024,Full image,,Not started,Varied adult fantasy commanders with diverse appearances; centered face; neutral background.,,,
avatars-commander-06,Commander avatar 06,Optional,Proposed presentation,asset-inbox/avatars/commander-06.png,1024x1024,Full image,,Not started,Varied adult fantasy commanders with diverse appearances; centered face; neutral background.,,,
avatars-commander-07,Commander avatar 07,Optional,Proposed presentation,asset-inbox/avatars/commander-07.png,1024x1024,Full image,,Not started,Varied adult fantasy commanders with diverse appearances; centered face; neutral background.,,,
avatars-commander-08,Commander avatar 08,Optional,Proposed presentation,asset-inbox/avatars/commander-08.png,1024x1024,Full image,,Not started,Varied adult fantasy commanders with diverse appearances; centered face; neutral background.,,,
avatars-commander-09,Commander avatar 09,Optional,Proposed presentation,asset-inbox/avatars/commander-09.png,1024x1024,Full image,,Not started,Varied adult fantasy commanders with diverse appearances; centered face; neutral background.,,,
avatars-commander-10,Commander avatar 10,Optional,Proposed presentation,asset-inbox/avatars/commander-10.png,1024x1024,Full image,,Not started,Varied adult fantasy commanders with diverse appearances; centered face; neutral background.,,,
avatars-commander-11,Commander avatar 11,Optional,Proposed presentation,asset-inbox/avatars/commander-11.png,1024x1024,Full image,,Not started,Varied adult fantasy commanders with diverse appearances; centered face; neutral background.,,,
avatars-commander-12,Commander avatar 12,Optional,Proposed presentation,asset-inbox/avatars/commander-12.png,1024x1024,Full image,,Not started,Varied adult fantasy commanders with diverse appearances; centered face; neutral background.,,,
events-victory-battlefield,Victory battlefield,Optional,Proposed presentation,asset-inbox/events/victory-battlefield.png,1920x1080,Full image,,Not started,"Reusable outcome illustration, no named player, numbers, words or fixed faction winner.",,,
events-defended-stronghold,Defended stronghold,Optional,Proposed presentation,asset-inbox/events/defended-stronghold.png,1920x1080,Full image,,Not started,"Reusable outcome illustration, no named player, numbers, words or fixed faction winner.",,,
events-plundered-treasury,Plundered treasury,Optional,Proposed presentation,asset-inbox/events/plundered-treasury.png,1920x1080,Full image,,Not started,"Reusable outcome illustration, no named player, numbers, words or fixed faction winner.",,,
events-season-champions,Season champions,Optional,Proposed presentation,asset-inbox/events/season-champions.png,1920x1080,Full image,,Not started,"Reusable outcome illustration, no named player, numbers, words or fixed faction winner.",,,
